Iteration 0 | Training Accuracy 0.2400 | Time: 1557842469.348449
Iteration 5315 | Training Accuracy 0.2533 | Time: 1557843172.9309678
Iteration 5316 | Training Accuracy 0.2933 | Time: 1557843173.0213435
Iteration 5317 | Training Accuracy 0.3067 | Time: 1557843173.1115804
Iteration 5318 | Training Accuracy 0.4000 | Time: 1557843173.2023416
Iteration 5319 | Training Accuracy 0.3467 | Time: 1557843173.2937574
Iteration 5320 | Training Accuracy 0.4267 | Time: 1557843173.385842
Iteration 5321 | Training Accuracy 0.3200 | Time: 1557843173.4762018
Iteration 5322 | Training Accuracy 0.4267 | Time: 1557843173.5672157
Iteration 5323 | Training Accuracy 0.3867 | Time: 1557843173.6581962
Iteration 5324 | Training Accuracy 0.2133 | Time: 1557843173.7491302
Iteration 5325 | Training Accuracy 0.3600 | Time: 1557843173.8400118
Iteration 5326 | Training Accuracy 0.3067 | Time: 1557843173.930934
Iteration 5327 | Training Accuracy 0.3333 | Time: 1557843174.0218246
Iteration 5328 | Training Accuracy 0.2800 | Time: 1557843174.1044202
Iteration 5329 | Training Accuracy 0.2800 | Time: 1557843174.1824327
Iteration 5330 | Training Accuracy 0.3333 | Time: 1557843174.2605486
Iteration 5331 | Training Accuracy 0.1600 | Time: 1557843174.3393383
Iteration 5332 | Training Accuracy 0.3467 | Time: 1557843174.4175463
Iteration 5333 | Training Accuracy 0.2933 | Time: 1557843174.4961576
Iteration 5334 | Training Accuracy 0.3733 | Time: 1557843174.5745661
Iteration 5335 | Training Accuracy 0.3200 | Time: 1557843174.6527832
Iteration 5336 | Training Accuracy 0.3200 | Time: 1557843174.731324
Iteration 5337 | Training Accuracy 0.3333 | Time: 1557843174.8102934
Iteration 5338 | Training Accuracy 0.2400 | Time: 1557843174.8887491
Iteration 5339 | Training Accuracy 0.2533 | Time: 1557843174.9671059
Iteration 5340 | Training Accuracy 0.2933 | Time: 1557843175.045245
Iteration 5341 | Training Accuracy 0.3200 | Time: 1557843175.1236198
Iteration 5342 | Training Accuracy 0.3467 | Time: 1557843175.2033064
Iteration 5343 | Training Accuracy 0.3067 | Time: 1557843175.282111
Iteration 5344 | Training Accuracy 0.3600 | Time: 1557843175.3605206
Iteration 5345 | Training Accuracy 0.3733 | Time: 1557843175.4387882
Iteration 5346 | Training Accuracy 0.4800 | Time: 1557843175.517027
Iteration 5347 | Training Accuracy 0.2800 | Time: 1557843175.595376
Iteration 5348 | Training Accuracy 0.4000 | Time: 1557843175.6738274
Iteration 5349 | Training Accuracy 0.3467 | Time: 1557843175.7524185
Iteration 5350 | Training Accuracy 0.3733 | Time: 1557843175.830913
Iteration 5351 | Training Accuracy 0.3200 | Time: 1557843175.9091246
Iteration 5352 | Training Accuracy 0.2533 | Time: 1557843175.987675
Iteration 5353 | Training Accuracy 0.5733 | Time: 1557843176.0678768
Iteration 5354 | Training Accuracy 0.1467 | Time: 1557843176.1462235
Iteration 5355 | Training Accuracy 0.2400 | Time: 1557843176.2244267
Iteration 5356 | Training Accuracy 0.2400 | Time: 1557843176.3033454
Iteration 5357 | Training Accuracy 0.2800 | Time: 1557843176.3815353
Iteration 5358 | Training Accuracy 0.2667 | Time: 1557843176.4597888
Iteration 5359 | Training Accuracy 0.2667 | Time: 1557843176.5380714
Iteration 5360 | Training Accuracy 0.2667 | Time: 1557843176.6162443
Iteration 5361 | Training Accuracy 0.2933 | Time: 1557843176.6942832
Iteration 5362 | Training Accuracy 0.2400 | Time: 1557843176.7733715
Iteration 5363 | Training Accuracy 0.3467 | Time: 1557843176.8514369
Iteration 5364 | Training Accuracy 0.2133 | Time: 1557843176.931596
Iteration 5365 | Training Accuracy 0.3467 | Time: 1557843177.0098379
Iteration 5366 | Training Accuracy 0.5467 | Time: 1557843177.0882401
Iteration 5367 | Training Accuracy 0.2267 | Time: 1557843177.167259
Iteration 5368 | Training Accuracy 0.3333 | Time: 1557843177.2469578
Iteration 5369 | Training Accuracy 0.2533 | Time: 1557843177.3274004
Iteration 5370 | Training Accuracy 0.2533 | Time: 1557843177.4065664
Iteration 5371 | Training Accuracy 0.3333 | Time: 1557843177.484885
Iteration 5372 | Training Accuracy 0.3867 | Time: 1557843177.564004
Iteration 5373 | Training Accuracy 0.2667 | Time: 1557843177.6430018
Iteration 5374 | Training Accuracy 0.3733 | Time: 1557843177.7234004
Iteration 5375 | Training Accuracy 0.5067 | Time: 1557843177.8032334
Iteration 5376 | Training Accuracy 0.2533 | Time: 1557843177.8823235
Iteration 5377 | Training Accuracy 0.2533 | Time: 1557843177.9618523
Iteration 5378 | Training Accuracy 0.3067 | Time: 1557843178.0412688
Iteration 5379 | Training Accuracy 0.2000 | Time: 1557843178.1203866
Iteration 5380 | Training Accuracy 0.3333 | Time: 1557843178.1996644
Iteration 5381 | Training Accuracy 0.3067 | Time: 1557843178.279116
Iteration 5382 | Training Accuracy 0.4267 | Time: 1557843178.358349
Iteration 5383 | Training Accuracy 0.3067 | Time: 1557843178.4374366
Iteration 5384 | Training Accuracy 0.2133 | Time: 1557843178.5167024
Iteration 5385 | Training Accuracy 0.2133 | Time: 1557843178.5977652
Iteration 5386 | Training Accuracy 0.2400 | Time: 1557843178.676873
Iteration 5387 | Training Accuracy 0.3200 | Time: 1557843178.7562191
Iteration 5388 | Training Accuracy 0.2267 | Time: 1557843178.835347
Iteration 5389 | Training Accuracy 0.3733 | Time: 1557843178.9142592
Iteration 5390 | Training Accuracy 0.3067 | Time: 1557843178.9935696
Iteration 5391 | Training Accuracy 0.2533 | Time: 1557843179.072637
Iteration 5392 | Training Accuracy 0.3067 | Time: 1557843179.151929
Iteration 5393 | Training Accuracy 0.4267 | Time: 1557843179.231174
Iteration 5394 | Training Accuracy 0.3200 | Time: 1557843179.3107884
Iteration 5395 | Training Accuracy 0.2267 | Time: 1557843179.3896184
Iteration 5396 | Training Accuracy 0.4800 | Time: 1557843179.4708104
Iteration 5397 | Training Accuracy 0.2800 | Time: 1557843179.5502176
Iteration 5398 | Training Accuracy 0.2267 | Time: 1557843179.6299553
Iteration 5399 | Training Accuracy 0.2533 | Time: 1557843179.709413
Iteration 5400 | Training Accuracy 0.2933 | Time: 1557843179.7894685
Iteration 5401 | Training Accuracy 0.1867 | Time: 1557843179.8688583
Iteration 5402 | Training Accuracy 0.3067 | Time: 1557843179.9480302
Iteration 5403 | Training Accuracy 0.2400 | Time: 1557843180.0271025
Iteration 5404 | Training Accuracy 0.3467 | Time: 1557843180.1060395
Iteration 5405 | Training Accuracy 0.2933 | Time: 1557843180.185458
Iteration 5406 | Training Accuracy 0.3867 | Time: 1557843180.2639916
Iteration 5407 | Training Accuracy 0.3200 | Time: 1557843180.3442004
Iteration 5408 | Training Accuracy 0.3200 | Time: 1557843180.4235594
Iteration 5409 | Training Accuracy 0.2133 | Time: 1557843180.502412
Iteration 5410 | Training Accuracy 0.3467 | Time: 1557843180.581409
Iteration 5411 | Training Accuracy 0.2400 | Time: 1557843180.6603212
Iteration 5412 | Training Accuracy 0.3333 | Time: 1557843180.7385104
Iteration 5413 | Training Accuracy 0.3733 | Time: 1557843180.8176255
Iteration 5414 | Training Accuracy 0.4533 | Time: 1557843180.8963745
Iteration 5415 | Training Accuracy 0.2933 | Time: 1557843180.9769752
Iteration 5416 | Training Accuracy 0.4133 | Time: 1557843181.0556073
Iteration 5417 | Training Accuracy 0.3333 | Time: 1557843181.134176
Iteration 5418 | Training Accuracy 0.2933 | Time: 1557843181.212876
Iteration 5419 | Training Accuracy 0.2667 | Time: 1557843181.2920809
Iteration 5420 | Training Accuracy 0.3867 | Time: 1557843181.3711696
Iteration 5421 | Training Accuracy 0.3867 | Time: 1557843181.4565086
Iteration 5422 | Training Accuracy 0.3733 | Time: 1557843181.5481982
Iteration 5423 | Training Accuracy 0.2667 | Time: 1557843181.6388183
Iteration 5424 | Training Accuracy 0.2800 | Time: 1557843181.7292042
Iteration 5425 | Training Accuracy 0.3467 | Time: 1557843181.8138843
Iteration 5426 | Training Accuracy 0.2800 | Time: 1557843181.8928313
Iteration 5427 | Training Accuracy 0.3467 | Time: 1557843181.9716322
Iteration 5428 | Training Accuracy 0.2800 | Time: 1557843182.050081
Iteration 5429 | Training Accuracy 0.2933 | Time: 1557843182.1303375
Iteration 5430 | Training Accuracy 0.2667 | Time: 1557843182.2093136
Iteration 5431 | Training Accuracy 0.1733 | Time: 1557843182.288019
Iteration 5432 | Training Accuracy 0.1733 | Time: 1557843182.3683345
Iteration 5433 | Training Accuracy 0.3600 | Time: 1557843182.4463959
Iteration 5434 | Training Accuracy 0.3733 | Time: 1557843182.5244772
Iteration 5435 | Training Accuracy 0.2133 | Time: 1557843182.6027792
Iteration 5436 | Training Accuracy 0.3333 | Time: 1557843182.6828477
Iteration 5437 | Training Accuracy 0.2267 | Time: 1557843182.7614627
Iteration 5438 | Training Accuracy 0.3733 | Time: 1557843182.8397775
Iteration 5439 | Training Accuracy 0.2400 | Time: 1557843182.9196966
Iteration 5440 | Training Accuracy 0.4267 | Time: 1557843182.9981213
Iteration 5441 | Training Accuracy 0.4000 | Time: 1557843183.0762136
Iteration 5442 | Training Accuracy 0.2800 | Time: 1557843183.1545877
Iteration 5443 | Training Accuracy 0.4400 | Time: 1557843183.233723
Iteration 5444 | Training Accuracy 0.2400 | Time: 1557843183.313267
Iteration 5445 | Training Accuracy 0.3333 | Time: 1557843183.3915293
Iteration 5446 | Training Accuracy 0.3467 | Time: 1557843183.469689
Iteration 5447 | Training Accuracy 0.3200 | Time: 1557843183.5485198
Iteration 5448 | Training Accuracy 0.4133 | Time: 1557843183.6267223
Iteration 5449 | Training Accuracy 0.1867 | Time: 1557843183.704997
Iteration 5450 | Training Accuracy 0.2133 | Time: 1557843183.7857842
Iteration 5451 | Training Accuracy 0.2933 | Time: 1557843183.8643694
Iteration 5452 | Training Accuracy 0.3200 | Time: 1557843183.9431553
Iteration 5453 | Training Accuracy 0.3600 | Time: 1557843184.0216494
Iteration 5454 | Training Accuracy 0.2800 | Time: 1557843184.1000233
Iteration 5455 | Training Accuracy 0.2400 | Time: 1557843184.1791341
Iteration 5456 | Training Accuracy 0.3333 | Time: 1557843184.2577577
Iteration 5457 | Training Accuracy 0.3867 | Time: 1557843184.3360739
Iteration 5458 | Training Accuracy 0.3467 | Time: 1557843184.414461
Iteration 5459 | Training Accuracy 0.3467 | Time: 1557843184.4931574
Iteration 5460 | Training Accuracy 0.2133 | Time: 1557843184.5719366
Iteration 5461 | Training Accuracy 0.3467 | Time: 1557843184.6525269
Iteration 5462 | Training Accuracy 0.2800 | Time: 1557843184.731794
Iteration 5463 | Training Accuracy 0.2133 | Time: 1557843184.8109884
Iteration 5464 | Training Accuracy 0.3067 | Time: 1557843184.889415
Iteration 5465 | Training Accuracy 0.3333 | Time: 1557843184.9674795
Iteration 5466 | Training Accuracy 0.2667 | Time: 1557843185.0458064
Iteration 5467 | Training Accuracy 0.3467 | Time: 1557843185.1242132
Iteration 5468 | Training Accuracy 0.3333 | Time: 1557843185.202737
Iteration 5469 | Training Accuracy 0.3867 | Time: 1557843185.281542
Iteration 5470 | Training Accuracy 0.2667 | Time: 1557843185.3596597
Iteration 5471 | Training Accuracy 0.1333 | Time: 1557843185.4384167
Iteration 5472 | Training Accuracy 0.3200 | Time: 1557843185.5171933
Iteration 5473 | Training Accuracy 0.3067 | Time: 1557843185.5955791
Iteration 5474 | Training Accuracy 0.3733 | Time: 1557843185.6740487
Iteration 5475 | Training Accuracy 0.2933 | Time: 1557843185.7526968
Iteration 5476 | Training Accuracy 0.3733 | Time: 1557843185.830835
Iteration 5477 | Training Accuracy 0.3333 | Time: 1557843185.9089231
Iteration 5478 | Training Accuracy 0.4267 | Time: 1557843185.9867535
Iteration 5479 | Training Accuracy 0.3067 | Time: 1557843186.0650828
Iteration 5480 | Training Accuracy 0.2533 | Time: 1557843186.1438005
Iteration 5481 | Training Accuracy 0.3600 | Time: 1557843186.222186
Iteration 5482 | Training Accuracy 0.2667 | Time: 1557843186.3026662
Iteration 5483 | Training Accuracy 0.4133 | Time: 1557843186.381232
Iteration 5484 | Training Accuracy 0.3867 | Time: 1557843186.459569
Iteration 5485 | Training Accuracy 0.3333 | Time: 1557843186.5376842
Iteration 5486 | Training Accuracy 0.2533 | Time: 1557843186.615844
Iteration 5487 | Training Accuracy 0.3333 | Time: 1557843186.6936805
Iteration 5488 | Training Accuracy 0.2800 | Time: 1557843186.7726028
Iteration 5489 | Training Accuracy 0.3467 | Time: 1557843186.8511832
Iteration 5490 | Training Accuracy 0.2133 | Time: 1557843186.9295385
Iteration 5491 | Training Accuracy 0.2400 | Time: 1557843187.0078745
Iteration 5492 | Training Accuracy 0.3600 | Time: 1557843187.0862353
Iteration 5493 | Training Accuracy 0.3467 | Time: 1557843187.1662645
Iteration 5494 | Training Accuracy 0.2400 | Time: 1557843187.244822
Iteration 5495 | Training Accuracy 0.3067 | Time: 1557843187.323967
Iteration 5496 | Training Accuracy 0.3200 | Time: 1557843187.402474
Iteration 5497 | Training Accuracy 0.2933 | Time: 1557843187.4811058
Iteration 5498 | Training Accuracy 0.3200 | Time: 1557843187.5597782
Iteration 5499 | Training Accuracy 0.3467 | Time: 1557843187.6381407
Iteration 5500 | Training Accuracy 0.2667 | Time: 1557843187.7168407
Iteration 5501 | Training Accuracy 0.3467 | Time: 1557843187.7961397
Iteration 5502 | Training Accuracy 0.3467 | Time: 1557843187.8745883
Iteration 5503 | Training Accuracy 0.2933 | Time: 1557843187.9541812
Iteration 5504 | Training Accuracy 0.4267 | Time: 1557843188.034013
Iteration 5505 | Training Accuracy 0.4000 | Time: 1557843188.1121733
Iteration 5506 | Training Accuracy 0.2133 | Time: 1557843188.1909266
Iteration 5507 | Training Accuracy 0.2533 | Time: 1557843188.2700927
Iteration 5508 | Training Accuracy 0.2133 | Time: 1557843188.3488383
Iteration 5509 | Training Accuracy 0.3733 | Time: 1557843188.4274757
Iteration 5510 | Training Accuracy 0.4000 | Time: 1557843188.5060732
Iteration 5511 | Training Accuracy 0.2533 | Time: 1557843188.5843344
Iteration 5512 | Training Accuracy 0.3867 | Time: 1557843188.6630654
Iteration 5513 | Training Accuracy 0.2400 | Time: 1557843188.7419894
Iteration 5514 | Training Accuracy 0.4400 | Time: 1557843188.8214996
Iteration 5515 | Training Accuracy 0.2800 | Time: 1557843188.9015849
Iteration 5516 | Training Accuracy 0.3467 | Time: 1557843188.9803197
Iteration 5517 | Training Accuracy 0.2933 | Time: 1557843189.0587916
Iteration 5518 | Training Accuracy 0.2267 | Time: 1557843189.137276
Iteration 5519 | Training Accuracy 0.2533 | Time: 1557843189.216077
Iteration 5520 | Training Accuracy 0.4400 | Time: 1557843189.2953508
Iteration 5521 | Training Accuracy 0.3200 | Time: 1557843189.3746977
Iteration 5522 | Training Accuracy 0.2267 | Time: 1557843189.4540095
Iteration 5523 | Training Accuracy 0.3600 | Time: 1557843189.5326474
Iteration 5524 | Training Accuracy 0.3733 | Time: 1557843189.611653
Iteration 5525 | Training Accuracy 0.2533 | Time: 1557843189.7363737
Iteration 5526 | Training Accuracy 0.3600 | Time: 1557843189.8818617
Iteration 5527 | Training Accuracy 0.2933 | Time: 1557843190.027184
Iteration 5528 | Training Accuracy 0.3067 | Time: 1557843190.16722
Iteration 5529 | Training Accuracy 0.4133 | Time: 1557843190.3294687
Iteration 5530 | Training Accuracy 0.3333 | Time: 1557843190.4817424
Iteration 5531 | Training Accuracy 0.3467 | Time: 1557843190.6453547
Iteration 5532 | Training Accuracy 0.4800 | Time: 1557843190.8395443
Iteration 5533 | Training Accuracy 0.4000 | Time: 1557843191.01549
Iteration 5534 | Training Accuracy 0.2533 | Time: 1557843191.1873598
Iteration 5535 | Training Accuracy 0.2933 | Time: 1557843191.3516836
Iteration 5536 | Training Accuracy 0.2533 | Time: 1557843191.503557
Iteration 5537 | Training Accuracy 0.2933 | Time: 1557843191.655195
Iteration 5538 | Training Accuracy 0.4000 | Time: 1557843191.8040693
Iteration 5539 | Training Accuracy 0.2400 | Time: 1557843191.9344568
Iteration 5540 | Training Accuracy 0.2800 | Time: 1557843192.0645134
Iteration 5541 | Training Accuracy 0.3067 | Time: 1557843192.1937408
Iteration 5542 | Training Accuracy 0.2533 | Time: 1557843192.319404
Iteration 5543 | Training Accuracy 0.2400 | Time: 1557843192.4369743
Iteration 5544 | Training Accuracy 0.2933 | Time: 1557843192.5852606
Iteration 5545 | Training Accuracy 0.2400 | Time: 1557843192.761773
Iteration 5546 | Training Accuracy 0.2533 | Time: 1557843192.9410884
Iteration 5547 | Training Accuracy 0.2000 | Time: 1557843193.1248293
Iteration 5548 | Training Accuracy 0.3333 | Time: 1557843193.3104248
Iteration 5549 | Training Accuracy 0.2400 | Time: 1557843193.4756145
Iteration 5550 | Training Accuracy 0.3733 | Time: 1557843193.636278
Iteration 5551 | Training Accuracy 0.3333 | Time: 1557843193.7868223
Iteration 5552 | Training Accuracy 0.2533 | Time: 1557843193.9337907
Iteration 5553 | Training Accuracy 0.3600 | Time: 1557843194.0821586
Iteration 5554 | Training Accuracy 0.2800 | Time: 1557843194.230422
Iteration 5555 | Training Accuracy 0.2933 | Time: 1557843194.3642337
Iteration 5556 | Training Accuracy 0.3200 | Time: 1557843194.4931302
Iteration 5557 | Training Accuracy 0.4400 | Time: 1557843194.6382387
Iteration 5558 | Training Accuracy 0.2400 | Time: 1557843194.7879238
Iteration 5559 | Training Accuracy 0.2667 | Time: 1557843194.91341
Iteration 5560 | Training Accuracy 0.2667 | Time: 1557843195.0379457
Iteration 5561 | Training Accuracy 0.2800 | Time: 1557843195.1617928
Iteration 5562 | Training Accuracy 0.3333 | Time: 1557843195.2877126
Iteration 5563 | Training Accuracy 0.3467 | Time: 1557843195.4374523
Iteration 5564 | Training Accuracy 0.3067 | Time: 1557843195.5847862
Iteration 5565 | Training Accuracy 0.2667 | Time: 1557843195.735618
Iteration 5566 | Training Accuracy 0.2800 | Time: 1557843195.8706155
Iteration 5567 | Training Accuracy 0.4000 | Time: 1557843196.0047777
Iteration 5568 | Training Accuracy 0.2267 | Time: 1557843196.139987
Iteration 5569 | Training Accuracy 0.2133 | Time: 1557843196.2762296
Iteration 5570 | Training Accuracy 0.2800 | Time: 1557843196.4066665
Iteration 5571 | Training Accuracy 0.2533 | Time: 1557843196.536317
Iteration 5572 | Training Accuracy 0.3467 | Time: 1557843196.678432
Iteration 5573 | Training Accuracy 0.2933 | Time: 1557843196.8136468
Iteration 5574 | Training Accuracy 0.3200 | Time: 1557843196.9366376
Iteration 5575 | Training Accuracy 0.2533 | Time: 1557843197.061484
Iteration 5576 | Training Accuracy 0.4400 | Time: 1557843197.1883318
Iteration 5577 | Training Accuracy 0.3467 | Time: 1557843197.368937
Iteration 5578 | Training Accuracy 0.3733 | Time: 1557843197.527903
Iteration 5579 | Training Accuracy 0.3067 | Time: 1557843197.6981413
Iteration 5580 | Training Accuracy 0.3067 | Time: 1557843197.867788
Iteration 5581 | Training Accuracy 0.2933 | Time: 1557843198.0378406
Iteration 5582 | Training Accuracy 0.3333 | Time: 1557843198.2084706
Iteration 5583 | Training Accuracy 0.3067 | Time: 1557843198.357261
Iteration 5584 | Training Accuracy 0.3467 | Time: 1557843198.4982147
Iteration 5585 | Training Accuracy 0.2933 | Time: 1557843198.63828
Iteration 5586 | Training Accuracy 0.4933 | Time: 1557843198.777018
Iteration 5587 | Training Accuracy 0.3200 | Time: 1557843198.8939178
Iteration 5588 | Training Accuracy 0.2400 | Time: 1557843199.0118248
Iteration 5589 | Training Accuracy 0.3200 | Time: 1557843199.127647
Iteration 5590 | Training Accuracy 0.2000 | Time: 1557843199.2471075
Iteration 5591 | Training Accuracy 0.3600 | Time: 1557843199.3507724
Iteration 5592 | Training Accuracy 0.4533 | Time: 1557843199.4529002
Iteration 5593 | Training Accuracy 0.2667 | Time: 1557843199.5547678
Iteration 5594 | Training Accuracy 0.3333 | Time: 1557843199.6570005
Iteration 5595 | Training Accuracy 0.3467 | Time: 1557843199.7673175
Iteration 5596 | Training Accuracy 0.4267 | Time: 1557843199.8624473
Iteration 5597 | Training Accuracy 0.3067 | Time: 1557843199.9585927
Iteration 5598 | Training Accuracy 0.3200 | Time: 1557843200.0561557
Iteration 5599 | Training Accuracy 0.3333 | Time: 1557843200.1534138
Iteration 5600 | Training Accuracy 0.3333 | Time: 1557843200.2514336
Iteration 5601 | Training Accuracy 0.2000 | Time: 1557843200.3494377
Iteration 5602 | Training Accuracy 0.1733 | Time: 1557843200.4472775
Iteration 5603 | Training Accuracy 0.3067 | Time: 1557843200.5454357
Iteration 5604 | Training Accuracy 0.1867 | Time: 1557843200.6429672
Iteration 5605 | Training Accuracy 0.1867 | Time: 1557843200.7402477
Iteration 5606 | Training Accuracy 0.2133 | Time: 1557843200.8383486
Iteration 5607 | Training Accuracy 0.3200 | Time: 1557843200.9320555
Iteration 5608 | Training Accuracy 0.3333 | Time: 1557843201.0247135
Iteration 5609 | Training Accuracy 0.4133 | Time: 1557843201.1178641
Iteration 5610 | Training Accuracy 0.4267 | Time: 1557843201.2106168
Iteration 5611 | Training Accuracy 0.2400 | Time: 1557843201.3042545
Iteration 5612 | Training Accuracy 0.1600 | Time: 1557843201.3968146
Iteration 5613 | Training Accuracy 0.2000 | Time: 1557843201.489137
Iteration 5614 | Training Accuracy 0.3600 | Time: 1557843201.58165
Iteration 5615 | Training Accuracy 0.2133 | Time: 1557843201.6744401
Iteration 5616 | Training Accuracy 0.3067 | Time: 1557843201.7673888
Iteration 5617 | Training Accuracy 0.3067 | Time: 1557843201.8616116
Iteration 5618 | Training Accuracy 0.4933 | Time: 1557843201.955449
Iteration 5619 | Training Accuracy 0.2933 | Time: 1557843202.0499861
Iteration 5620 | Training Accuracy 0.3600 | Time: 1557843202.1486611
Iteration 5621 | Training Accuracy 0.2933 | Time: 1557843202.2702196
Iteration 5622 | Training Accuracy 0.2933 | Time: 1557843202.3994725
Iteration 5623 | Training Accuracy 0.3333 | Time: 1557843202.530766
Iteration 5624 | Training Accuracy 0.3467 | Time: 1557843202.6699104
Iteration 5625 | Training Accuracy 0.2800 | Time: 1557843202.8137121
Iteration 5626 | Training Accuracy 0.3733 | Time: 1557843202.948026
Iteration 5627 | Training Accuracy 0.3733 | Time: 1557843203.0828912
Iteration 5628 | Training Accuracy 0.3867 | Time: 1557843203.2164524
Iteration 5629 | Training Accuracy 0.2000 | Time: 1557843203.336003
Iteration 5630 | Training Accuracy 0.2133 | Time: 1557843203.446627
Iteration 5631 | Training Accuracy 0.3600 | Time: 1557843203.557701
Iteration 5632 | Training Accuracy 0.3467 | Time: 1557843203.6683846
Iteration 5633 | Training Accuracy 0.2667 | Time: 1557843203.7789643
Iteration 5634 | Training Accuracy 0.3333 | Time: 1557843203.8736584
Iteration 5635 | Training Accuracy 0.3333 | Time: 1557843203.9689925
Iteration 5636 | Training Accuracy 0.4267 | Time: 1557843204.0642414
Iteration 5637 | Training Accuracy 0.3067 | Time: 1557843204.178846
Iteration 5638 | Training Accuracy 0.3467 | Time: 1557843204.305509
Iteration 5639 | Training Accuracy 0.4267 | Time: 1557843204.4253333
Iteration 5640 | Training Accuracy 0.2800 | Time: 1557843204.5424361
Iteration 5641 | Training Accuracy 0.3333 | Time: 1557843204.660262
Iteration 5642 | Training Accuracy 0.4267 | Time: 1557843204.7780104
Iteration 5643 | Training Accuracy 0.3333 | Time: 1557843204.8918238
Iteration 5644 | Training Accuracy 0.2000 | Time: 1557843205.0052936
Iteration 5645 | Training Accuracy 0.2533 | Time: 1557843205.1177442
Iteration 5646 | Training Accuracy 0.3467 | Time: 1557843205.230756
Iteration 5647 | Training Accuracy 0.4000 | Time: 1557843205.3430078
Iteration 5648 | Training Accuracy 0.2133 | Time: 1557843205.456538
Iteration 5649 | Training Accuracy 0.2133 | Time: 1557843205.569359
Iteration 5650 | Training Accuracy 0.3467 | Time: 1557843205.681412
Iteration 5651 | Training Accuracy 0.2800 | Time: 1557843205.7942119
Iteration 5652 | Training Accuracy 0.3200 | Time: 1557843205.9063077
Iteration 5653 | Training Accuracy 0.2800 | Time: 1557843206.0197594
Iteration 5654 | Training Accuracy 0.3600 | Time: 1557843206.1325333
Iteration 5655 | Training Accuracy 0.4400 | Time: 1557843206.2444832
Iteration 5656 | Training Accuracy 0.3333 | Time: 1557843206.3575034
Iteration 5657 | Training Accuracy 0.2933 | Time: 1557843206.4708323
Iteration 5658 | Training Accuracy 0.3600 | Time: 1557843206.5834882
Iteration 5659 | Training Accuracy 0.2933 | Time: 1557843206.6957605
Iteration 5660 | Training Accuracy 0.2667 | Time: 1557843206.8074672
Iteration 5661 | Training Accuracy 0.2667 | Time: 1557843206.922975
Iteration 5662 | Training Accuracy 0.4000 | Time: 1557843207.0380907
Iteration 5663 | Training Accuracy 0.3600 | Time: 1557843207.1545615
Iteration 5664 | Training Accuracy 0.4267 | Time: 1557843207.270664
Iteration 5665 | Training Accuracy 0.1600 | Time: 1557843207.3891506
Iteration 5666 | Training Accuracy 0.3600 | Time: 1557843207.5026178
Iteration 5667 | Training Accuracy 0.4400 | Time: 1557843207.6173112
Iteration 5668 | Training Accuracy 0.3600 | Time: 1557843207.733674
Iteration 5669 | Training Accuracy 0.3867 | Time: 1557843207.851747
Iteration 5670 | Training Accuracy 0.3067 | Time: 1557843208.0091543
Iteration 5671 | Training Accuracy 0.4133 | Time: 1557843208.1719856
Iteration 5672 | Training Accuracy 0.2933 | Time: 1557843208.3346245
Iteration 5673 | Training Accuracy 0.2800 | Time: 1557843208.4955454
Iteration 5674 | Training Accuracy 0.2000 | Time: 1557843208.66005
Iteration 5675 | Training Accuracy 0.3600 | Time: 1557843208.8268566
Iteration 5676 | Training Accuracy 0.4400 | Time: 1557843208.9978912
Iteration 5677 | Training Accuracy 0.4133 | Time: 1557843209.1716871
Iteration 5678 | Training Accuracy 0.2800 | Time: 1557843209.3407214
Iteration 5679 | Training Accuracy 0.3467 | Time: 1557843209.4877276
Iteration 5680 | Training Accuracy 0.3200 | Time: 1557843209.6283238
Iteration 5681 | Training Accuracy 0.3867 | Time: 1557843209.7736328
Iteration 5682 | Training Accuracy 0.3333 | Time: 1557843209.8893096
Iteration 5683 | Training Accuracy 0.2933 | Time: 1557843210.0051742
Iteration 5684 | Training Accuracy 0.3600 | Time: 1557843210.1228082
Iteration 5685 | Training Accuracy 0.4267 | Time: 1557843210.2717035
Iteration 5686 | Training Accuracy 0.3467 | Time: 1557843210.4348955
Iteration 5687 | Training Accuracy 0.3200 | Time: 1557843210.6036384
Iteration 5688 | Training Accuracy 0.2667 | Time: 1557843210.7529147
Iteration 5689 | Training Accuracy 0.2933 | Time: 1557843210.9057536
Iteration 5690 | Training Accuracy 0.4800 | Time: 1557843211.0548964
Iteration 5691 | Training Accuracy 0.3200 | Time: 1557843211.2098348
Iteration 5692 | Training Accuracy 0.4133 | Time: 1557843211.3780375
Iteration 5693 | Training Accuracy 0.2800 | Time: 1557843211.532094
Iteration 5694 | Training Accuracy 0.3867 | Time: 1557843211.6896632
Iteration 5695 | Training Accuracy 0.3733 | Time: 1557843211.845553
Iteration 5696 | Training Accuracy 0.2800 | Time: 1557843211.9932365
Iteration 5697 | Training Accuracy 0.3467 | Time: 1557843212.1404965
Iteration 5698 | Training Accuracy 0.1867 | Time: 1557843212.2921567
Iteration 5699 | Training Accuracy 0.3867 | Time: 1557843212.450688
Iteration 5700 | Training Accuracy 0.3200 | Time: 1557843212.60866
Iteration 5701 | Training Accuracy 0.4533 | Time: 1557843212.7707608
Iteration 5702 | Training Accuracy 0.2667 | Time: 1557843212.9230907
Iteration 5703 | Training Accuracy 0.3067 | Time: 1557843213.0848615
Iteration 5704 | Training Accuracy 0.2267 | Time: 1557843213.2584574
