Iteration 0 | Training Accuracy 0.1000 | Time: 1558007063.4509375
Iteration 11166 | Training Accuracy 0.1733 | Time: 1558019966.3485703
Iteration 11167 | Training Accuracy 0.1667 | Time: 1558019967.2772584
Iteration 11168 | Training Accuracy 0.1600 | Time: 1558019968.305921
Iteration 11169 | Training Accuracy 0.2000 | Time: 1558019969.4083202
Iteration 11170 | Training Accuracy 0.2067 | Time: 1558019970.4258435
Iteration 11171 | Training Accuracy 0.1600 | Time: 1558019971.260891
Iteration 11172 | Training Accuracy 0.1933 | Time: 1558019972.1128156
Iteration 11173 | Training Accuracy 0.2133 | Time: 1558019973.084861
Iteration 11174 | Training Accuracy 0.1933 | Time: 1558019973.9303403
Iteration 11175 | Training Accuracy 0.2133 | Time: 1558019974.7345786
Iteration 11176 | Training Accuracy 0.1600 | Time: 1558019975.5244732
Iteration 11177 | Training Accuracy 0.2133 | Time: 1558019976.3032298
Iteration 11178 | Training Accuracy 0.2067 | Time: 1558019977.1711624
Iteration 11179 | Training Accuracy 0.2533 | Time: 1558019978.0199463
Iteration 11180 | Training Accuracy 0.2467 | Time: 1558019978.8240395
Iteration 11181 | Training Accuracy 0.1800 | Time: 1558019979.6160908
Iteration 11182 | Training Accuracy 0.2000 | Time: 1558019980.5235467
Iteration 11183 | Training Accuracy 0.1733 | Time: 1558019981.4812055
Iteration 11184 | Training Accuracy 0.1933 | Time: 1558019982.3050616
Iteration 11185 | Training Accuracy 0.2067 | Time: 1558019983.1338508
Iteration 11186 | Training Accuracy 0.1800 | Time: 1558019983.9597702
Iteration 11187 | Training Accuracy 0.1867 | Time: 1558019984.9621167
Iteration 11188 | Training Accuracy 0.1733 | Time: 1558019985.9688954
Iteration 11189 | Training Accuracy 0.1400 | Time: 1558019986.8783143
Iteration 11190 | Training Accuracy 0.3333 | Time: 1558019987.812093
Iteration 11191 | Training Accuracy 0.2600 | Time: 1558019988.819795
Iteration 11192 | Training Accuracy 0.2400 | Time: 1558019989.6250799
Iteration 11193 | Training Accuracy 0.1867 | Time: 1558019990.4934673
Iteration 11194 | Training Accuracy 0.1400 | Time: 1558019991.3544328
Iteration 11195 | Training Accuracy 0.2133 | Time: 1558019992.192388
Iteration 11196 | Training Accuracy 0.1333 | Time: 1558019993.212258
Iteration 11197 | Training Accuracy 0.1933 | Time: 1558019994.2235043
Iteration 11198 | Training Accuracy 0.2400 | Time: 1558019995.107673
Iteration 11199 | Training Accuracy 0.1200 | Time: 1558019996.181875
Iteration 11200 | Training Accuracy 0.1867 | Time: 1558019997.1096907
Iteration 11201 | Training Accuracy 0.1733 | Time: 1558019998.059016
Iteration 11202 | Training Accuracy 0.1867 | Time: 1558019998.918571
Iteration 11203 | Training Accuracy 0.2467 | Time: 1558019999.8014758
Iteration 11204 | Training Accuracy 0.2067 | Time: 1558020000.6845422
Iteration 11205 | Training Accuracy 0.2267 | Time: 1558020001.7053463
Iteration 11206 | Training Accuracy 0.3200 | Time: 1558020002.792239
Iteration 11207 | Training Accuracy 0.1933 | Time: 1558020003.8630881
Iteration 11208 | Training Accuracy 0.1800 | Time: 1558020004.73112
Iteration 11209 | Training Accuracy 0.2200 | Time: 1558020005.5854998
Iteration 11210 | Training Accuracy 0.1733 | Time: 1558020006.4547806
Iteration 11211 | Training Accuracy 0.1800 | Time: 1558020007.3984766
Iteration 11212 | Training Accuracy 0.2000 | Time: 1558020008.394976
Iteration 11213 | Training Accuracy 0.2867 | Time: 1558020009.3436382
Iteration 11214 | Training Accuracy 0.2467 | Time: 1558020010.2404513
Iteration 11215 | Training Accuracy 0.2333 | Time: 1558020011.1955907
Iteration 11216 | Training Accuracy 0.2333 | Time: 1558020012.130955
Iteration 11217 | Training Accuracy 0.1867 | Time: 1558020013.1136453
Iteration 11218 | Training Accuracy 0.1933 | Time: 1558020014.0285642
Iteration 11219 | Training Accuracy 0.1600 | Time: 1558020014.9823885
Iteration 11220 | Training Accuracy 0.2400 | Time: 1558020015.9192436
Iteration 11221 | Training Accuracy 0.2267 | Time: 1558020016.8297298
Iteration 11222 | Training Accuracy 0.2333 | Time: 1558020017.7659543
Iteration 11223 | Training Accuracy 0.2467 | Time: 1558020018.6325762
Iteration 11224 | Training Accuracy 0.2133 | Time: 1558020019.6279042
Iteration 11225 | Training Accuracy 0.2267 | Time: 1558020020.6686583
Iteration 11226 | Training Accuracy 0.2333 | Time: 1558020021.603367
Iteration 11227 | Training Accuracy 0.1800 | Time: 1558020022.6087267
Iteration 11228 | Training Accuracy 0.1867 | Time: 1558020023.5179582
Iteration 11229 | Training Accuracy 0.1067 | Time: 1558020024.4167888
Iteration 11230 | Training Accuracy 0.2067 | Time: 1558020025.2014651
Iteration 11231 | Training Accuracy 0.2667 | Time: 1558020026.0319707
Iteration 11232 | Training Accuracy 0.2800 | Time: 1558020026.9243426
Iteration 11233 | Training Accuracy 0.1800 | Time: 1558020027.8252802
Iteration 11234 | Training Accuracy 0.2000 | Time: 1558020028.741797
Iteration 11235 | Training Accuracy 0.2200 | Time: 1558020029.8394134
Iteration 11236 | Training Accuracy 0.2133 | Time: 1558020030.742049
Iteration 11237 | Training Accuracy 0.2133 | Time: 1558020031.595135
Iteration 11238 | Training Accuracy 0.2600 | Time: 1558020032.480687
Iteration 11239 | Training Accuracy 0.2267 | Time: 1558020033.4786928
Iteration 11240 | Training Accuracy 0.1933 | Time: 1558020034.4105108
Iteration 11241 | Training Accuracy 0.2333 | Time: 1558020035.3817382
Iteration 11242 | Training Accuracy 0.2467 | Time: 1558020036.338086
Iteration 11243 | Training Accuracy 0.2400 | Time: 1558020037.222569
Iteration 11244 | Training Accuracy 0.2133 | Time: 1558020038.1612744
Iteration 11245 | Training Accuracy 0.2133 | Time: 1558020038.9911883
Iteration 11246 | Training Accuracy 0.2800 | Time: 1558020039.8609128
Iteration 11247 | Training Accuracy 0.2667 | Time: 1558020040.7736125
Iteration 11248 | Training Accuracy 0.2067 | Time: 1558020041.6400564
Iteration 11249 | Training Accuracy 0.1933 | Time: 1558020042.538941
Iteration 11250 | Training Accuracy 0.2467 | Time: 1558020043.3984451
Iteration 11251 | Training Accuracy 0.1600 | Time: 1558020044.3482525
Iteration 11252 | Training Accuracy 0.1733 | Time: 1558020045.285567
Iteration 11253 | Training Accuracy 0.1533 | Time: 1558020046.237843
Iteration 11254 | Training Accuracy 0.1533 | Time: 1558020047.2170317
Iteration 11255 | Training Accuracy 0.2200 | Time: 1558020048.208442
Iteration 11256 | Training Accuracy 0.2067 | Time: 1558020049.0271797
Iteration 11257 | Training Accuracy 0.1933 | Time: 1558020049.9855163
Iteration 11258 | Training Accuracy 0.2667 | Time: 1558020051.0729501
Iteration 11259 | Training Accuracy 0.2200 | Time: 1558020051.9325204
Iteration 11260 | Training Accuracy 0.2533 | Time: 1558020052.816476
Iteration 11261 | Training Accuracy 0.2200 | Time: 1558020053.7094412
Iteration 11262 | Training Accuracy 0.2667 | Time: 1558020054.7451208
Iteration 11263 | Training Accuracy 0.2000 | Time: 1558020055.715307
Iteration 11264 | Training Accuracy 0.1600 | Time: 1558020056.6493711
Iteration 11265 | Training Accuracy 0.2000 | Time: 1558020057.578075
Iteration 11266 | Training Accuracy 0.2467 | Time: 1558020058.5539703
Iteration 11267 | Training Accuracy 0.1533 | Time: 1558020059.4621985
Iteration 11268 | Training Accuracy 0.2400 | Time: 1558020060.3979163
Iteration 11269 | Training Accuracy 0.1467 | Time: 1558020061.3856895
Iteration 11270 | Training Accuracy 0.2933 | Time: 1558020062.3268213
Iteration 11271 | Training Accuracy 0.2200 | Time: 1558020063.288223
Iteration 11272 | Training Accuracy 0.1800 | Time: 1558020064.3215728
Iteration 11273 | Training Accuracy 0.2000 | Time: 1558020065.3114707
Iteration 11274 | Training Accuracy 0.2400 | Time: 1558020066.1781094
Iteration 11275 | Training Accuracy 0.1667 | Time: 1558020067.0737512
Iteration 11276 | Training Accuracy 0.2800 | Time: 1558020067.9747212
Iteration 11277 | Training Accuracy 0.2733 | Time: 1558020068.9662507
Iteration 11278 | Training Accuracy 0.1933 | Time: 1558020069.9296222
Iteration 11279 | Training Accuracy 0.1067 | Time: 1558020070.9095933
Iteration 11280 | Training Accuracy 0.2200 | Time: 1558020071.8709798
Iteration 11281 | Training Accuracy 0.1733 | Time: 1558020072.849227
Iteration 11282 | Training Accuracy 0.1600 | Time: 1558020073.796887
Iteration 11283 | Training Accuracy 0.2067 | Time: 1558020074.6201062
Iteration 11284 | Training Accuracy 0.2400 | Time: 1558020075.6148925
Iteration 11285 | Training Accuracy 0.2067 | Time: 1558020076.5647194
Iteration 11286 | Training Accuracy 0.1867 | Time: 1558020077.5777133
Iteration 11287 | Training Accuracy 0.1333 | Time: 1558020078.4312222
Iteration 11288 | Training Accuracy 0.1933 | Time: 1558020079.51731
Iteration 11289 | Training Accuracy 0.2067 | Time: 1558020080.5470662
Iteration 11290 | Training Accuracy 0.3000 | Time: 1558020081.5026965
Iteration 11291 | Training Accuracy 0.2000 | Time: 1558020082.3963244
Iteration 11292 | Training Accuracy 0.2267 | Time: 1558020083.2023296
Iteration 11293 | Training Accuracy 0.2867 | Time: 1558020084.0420015
Iteration 11294 | Training Accuracy 0.1733 | Time: 1558020084.976307
Iteration 11295 | Training Accuracy 0.2533 | Time: 1558020085.8678102
Iteration 11296 | Training Accuracy 0.2267 | Time: 1558020086.78972
Iteration 11297 | Training Accuracy 0.2200 | Time: 1558020087.8254225
Iteration 11298 | Training Accuracy 0.2867 | Time: 1558020088.8562455
Iteration 11299 | Training Accuracy 0.2467 | Time: 1558020089.8351064
Iteration 11300 | Training Accuracy 0.1600 | Time: 1558020090.6970901
Iteration 11301 | Training Accuracy 0.2333 | Time: 1558020091.6437087
Iteration 11302 | Training Accuracy 0.3467 | Time: 1558020092.5054526
Iteration 11303 | Training Accuracy 0.2600 | Time: 1558020093.3860385
Iteration 11304 | Training Accuracy 0.2800 | Time: 1558020094.3924437
Iteration 11305 | Training Accuracy 0.2667 | Time: 1558020095.3520632
Iteration 11306 | Training Accuracy 0.1867 | Time: 1558020096.257748
Iteration 11307 | Training Accuracy 0.2667 | Time: 1558020097.2419753
Iteration 11308 | Training Accuracy 0.2933 | Time: 1558020098.2650256
Iteration 11309 | Training Accuracy 0.2133 | Time: 1558020099.0967362
Iteration 11310 | Training Accuracy 0.2400 | Time: 1558020100.0496674
Iteration 11311 | Training Accuracy 0.2267 | Time: 1558020100.9237144
Iteration 11312 | Training Accuracy 0.2400 | Time: 1558020101.93105
Iteration 11313 | Training Accuracy 0.3067 | Time: 1558020102.997173
Iteration 11314 | Training Accuracy 0.2333 | Time: 1558020103.8935487
Iteration 11315 | Training Accuracy 0.1867 | Time: 1558020104.8501322
Iteration 11316 | Training Accuracy 0.2200 | Time: 1558020105.8713567
Iteration 11317 | Training Accuracy 0.2600 | Time: 1558020106.9145763
Iteration 11318 | Training Accuracy 0.2267 | Time: 1558020107.9007685
Iteration 11319 | Training Accuracy 0.1733 | Time: 1558020108.9068792
Iteration 11320 | Training Accuracy 0.2200 | Time: 1558020109.7274477
Iteration 11321 | Training Accuracy 0.2000 | Time: 1558020110.6875098
Iteration 11322 | Training Accuracy 0.2733 | Time: 1558020111.6551943
Iteration 11323 | Training Accuracy 0.2400 | Time: 1558020112.693923
Iteration 11324 | Training Accuracy 0.1667 | Time: 1558020113.7278237
Iteration 11325 | Training Accuracy 0.2200 | Time: 1558020114.6327083
Iteration 11326 | Training Accuracy 0.1933 | Time: 1558020115.5000427
Iteration 11327 | Training Accuracy 0.2067 | Time: 1558020116.3677547
Iteration 11328 | Training Accuracy 0.1867 | Time: 1558020117.3137968
Iteration 11329 | Training Accuracy 0.2467 | Time: 1558020118.1887705
Iteration 11330 | Training Accuracy 0.2533 | Time: 1558020119.1030598
Iteration 11331 | Training Accuracy 0.1867 | Time: 1558020119.879841
Iteration 11332 | Training Accuracy 0.2133 | Time: 1558020120.75727
Iteration 11333 | Training Accuracy 0.2400 | Time: 1558020121.6402283
Iteration 11334 | Training Accuracy 0.1467 | Time: 1558020122.5618093
Iteration 11335 | Training Accuracy 0.1600 | Time: 1558020123.5413744
Iteration 11336 | Training Accuracy 0.2200 | Time: 1558020124.6384404
Iteration 11337 | Training Accuracy 0.1733 | Time: 1558020125.6189282
Iteration 11338 | Training Accuracy 0.1867 | Time: 1558020126.5774152
Iteration 11339 | Training Accuracy 0.1733 | Time: 1558020127.6134958
Iteration 11340 | Training Accuracy 0.2467 | Time: 1558020128.6559603
Iteration 11341 | Training Accuracy 0.2933 | Time: 1558020129.6036189
Iteration 11342 | Training Accuracy 0.3000 | Time: 1558020130.515444
Iteration 11343 | Training Accuracy 0.1933 | Time: 1558020131.4620306
Iteration 11344 | Training Accuracy 0.1600 | Time: 1558020132.4318683
Iteration 11345 | Training Accuracy 0.2467 | Time: 1558020133.284486
Iteration 11346 | Training Accuracy 0.2533 | Time: 1558020134.247401
Iteration 11347 | Training Accuracy 0.2533 | Time: 1558020135.2268996
Iteration 11348 | Training Accuracy 0.1400 | Time: 1558020136.1799157
Iteration 11349 | Training Accuracy 0.2267 | Time: 1558020137.0545454
Iteration 11350 | Training Accuracy 0.2467 | Time: 1558020137.935048
Iteration 11351 | Training Accuracy 0.2200 | Time: 1558020138.7760167
Iteration 11352 | Training Accuracy 0.1267 | Time: 1558020139.712641
Iteration 11353 | Training Accuracy 0.1933 | Time: 1558020140.6952488
Iteration 11354 | Training Accuracy 0.1667 | Time: 1558020141.5722122
Iteration 11355 | Training Accuracy 0.2333 | Time: 1558020142.422714
Iteration 11356 | Training Accuracy 0.2600 | Time: 1558020143.3092918
Iteration 11357 | Training Accuracy 0.1800 | Time: 1558020144.2386963
Iteration 11358 | Training Accuracy 0.2667 | Time: 1558020145.230874
Iteration 11359 | Training Accuracy 0.2400 | Time: 1558020146.3612754
Iteration 11360 | Training Accuracy 0.1933 | Time: 1558020147.47891
Iteration 11361 | Training Accuracy 0.2733 | Time: 1558020148.5530574
Iteration 11362 | Training Accuracy 0.2200 | Time: 1558020149.6319098
Iteration 11363 | Training Accuracy 0.1867 | Time: 1558020150.707717
Iteration 11364 | Training Accuracy 0.1933 | Time: 1558020151.8482754
Iteration 11365 | Training Accuracy 0.2200 | Time: 1558020152.7363744
Iteration 11366 | Training Accuracy 0.2267 | Time: 1558020153.6122253
Iteration 11367 | Training Accuracy 0.2200 | Time: 1558020154.54698
Iteration 11368 | Training Accuracy 0.2933 | Time: 1558020155.4541323
Iteration 11369 | Training Accuracy 0.2733 | Time: 1558020156.3360224
Iteration 11370 | Training Accuracy 0.2667 | Time: 1558020157.2563589
Iteration 11371 | Training Accuracy 0.2133 | Time: 1558020158.287153
Iteration 11372 | Training Accuracy 0.1800 | Time: 1558020159.251693
Iteration 11373 | Training Accuracy 0.2067 | Time: 1558020160.1838763
Iteration 11374 | Training Accuracy 0.1867 | Time: 1558020161.1481364
Iteration 11375 | Training Accuracy 0.2067 | Time: 1558020162.0048528
Iteration 11376 | Training Accuracy 0.2067 | Time: 1558020163.0491354
Iteration 11377 | Training Accuracy 0.3000 | Time: 1558020164.094503
Iteration 11378 | Training Accuracy 0.3000 | Time: 1558020165.0018327
Iteration 11379 | Training Accuracy 0.2133 | Time: 1558020165.9262893
Iteration 11380 | Training Accuracy 0.2600 | Time: 1558020166.8003757
Iteration 11381 | Training Accuracy 0.2467 | Time: 1558020167.7287245
Iteration 11382 | Training Accuracy 0.2067 | Time: 1558020168.743068
Iteration 11383 | Training Accuracy 0.2000 | Time: 1558020169.830887
Iteration 11384 | Training Accuracy 0.2467 | Time: 1558020170.8564868
Iteration 11385 | Training Accuracy 0.1667 | Time: 1558020171.8749387
Iteration 11386 | Training Accuracy 0.2800 | Time: 1558020172.7337942
Iteration 11387 | Training Accuracy 0.2267 | Time: 1558020173.7103136
Iteration 11388 | Training Accuracy 0.2333 | Time: 1558020174.7589574
Iteration 11389 | Training Accuracy 0.1400 | Time: 1558020175.7537282
Iteration 11390 | Training Accuracy 0.2000 | Time: 1558020176.887806
Iteration 11391 | Training Accuracy 0.3133 | Time: 1558020177.7909296
Iteration 11392 | Training Accuracy 0.1400 | Time: 1558020178.7964325
Iteration 11393 | Training Accuracy 0.1600 | Time: 1558020179.8063982
Iteration 11394 | Training Accuracy 0.2400 | Time: 1558020180.648042
Iteration 11395 | Training Accuracy 0.1867 | Time: 1558020181.51876
Iteration 11396 | Training Accuracy 0.3067 | Time: 1558020182.4436529
Iteration 11397 | Training Accuracy 0.1933 | Time: 1558020183.3761618
Iteration 11398 | Training Accuracy 0.2467 | Time: 1558020184.359633
Iteration 11399 | Training Accuracy 0.2067 | Time: 1558020185.3204846
Iteration 11400 | Training Accuracy 0.1933 | Time: 1558020186.2968953
Iteration 11401 | Training Accuracy 0.2867 | Time: 1558020187.1897402
Iteration 11402 | Training Accuracy 0.1733 | Time: 1558020188.0800376
Iteration 11403 | Training Accuracy 0.2133 | Time: 1558020189.0297332
Iteration 11404 | Training Accuracy 0.2067 | Time: 1558020190.014364
Iteration 11405 | Training Accuracy 0.1667 | Time: 1558020191.125189
Iteration 11406 | Training Accuracy 0.1733 | Time: 1558020192.0281298
Iteration 11407 | Training Accuracy 0.1600 | Time: 1558020192.9585147
Iteration 11408 | Training Accuracy 0.1733 | Time: 1558020193.9938
Iteration 11409 | Training Accuracy 0.1333 | Time: 1558020194.9115572
Iteration 11410 | Training Accuracy 0.1400 | Time: 1558020195.8778472
Iteration 11411 | Training Accuracy 0.2067 | Time: 1558020196.7947946
Iteration 11412 | Training Accuracy 0.2333 | Time: 1558020197.7042391
Iteration 11413 | Training Accuracy 0.1667 | Time: 1558020198.5682583
Iteration 11414 | Training Accuracy 0.1600 | Time: 1558020199.492881
Iteration 11415 | Training Accuracy 0.1400 | Time: 1558020200.4192402
Iteration 11416 | Training Accuracy 0.2267 | Time: 1558020201.4163618
Iteration 11417 | Training Accuracy 0.2533 | Time: 1558020202.367956
Iteration 11418 | Training Accuracy 0.2933 | Time: 1558020203.2360454
Iteration 11419 | Training Accuracy 0.1533 | Time: 1558020204.1930382
Iteration 11420 | Training Accuracy 0.2267 | Time: 1558020205.0888743
Iteration 11421 | Training Accuracy 0.2200 | Time: 1558020206.0798855
Iteration 11422 | Training Accuracy 0.1667 | Time: 1558020207.0173934
Iteration 11423 | Training Accuracy 0.1067 | Time: 1558020207.966776
Iteration 11424 | Training Accuracy 0.2667 | Time: 1558020208.9827566
Iteration 11425 | Training Accuracy 0.2267 | Time: 1558020209.804421
Iteration 11426 | Training Accuracy 0.2200 | Time: 1558020210.6841564
Iteration 11427 | Training Accuracy 0.1933 | Time: 1558020211.6734405
Iteration 11428 | Training Accuracy 0.2267 | Time: 1558020212.6588793
Iteration 11429 | Training Accuracy 0.1600 | Time: 1558020213.519103
Iteration 11430 | Training Accuracy 0.1800 | Time: 1558020214.408384
Iteration 11431 | Training Accuracy 0.1467 | Time: 1558020215.184912
Iteration 11432 | Training Accuracy 0.1667 | Time: 1558020216.0474694
Iteration 11433 | Training Accuracy 0.2600 | Time: 1558020216.8716557
Iteration 11434 | Training Accuracy 0.1267 | Time: 1558020217.6920485
Iteration 11435 | Training Accuracy 0.2333 | Time: 1558020218.6760483
Iteration 11436 | Training Accuracy 0.2267 | Time: 1558020219.5330868
Iteration 11437 | Training Accuracy 0.1933 | Time: 1558020220.4493842
Iteration 11438 | Training Accuracy 0.2733 | Time: 1558020221.2396555
Iteration 11439 | Training Accuracy 0.2533 | Time: 1558020222.1359713
Iteration 11440 | Training Accuracy 0.1933 | Time: 1558020223.0191896
Iteration 11441 | Training Accuracy 0.2533 | Time: 1558020224.0178277
Iteration 11442 | Training Accuracy 0.3200 | Time: 1558020225.0537155
Iteration 11443 | Training Accuracy 0.1600 | Time: 1558020226.1140244
Iteration 11444 | Training Accuracy 0.1200 | Time: 1558020227.056732
Iteration 11445 | Training Accuracy 0.1267 | Time: 1558020228.0438113
Iteration 11446 | Training Accuracy 0.1933 | Time: 1558020229.0082219
Iteration 11447 | Training Accuracy 0.2133 | Time: 1558020230.038931
Iteration 11448 | Training Accuracy 0.2000 | Time: 1558020230.9706326
Iteration 11449 | Training Accuracy 0.2067 | Time: 1558020231.8253424
Iteration 11450 | Training Accuracy 0.2733 | Time: 1558020232.719005
Iteration 11451 | Training Accuracy 0.2000 | Time: 1558020233.875423
Iteration 11452 | Training Accuracy 0.1933 | Time: 1558020234.801389
Iteration 11453 | Training Accuracy 0.2267 | Time: 1558020235.92092
Iteration 11454 | Training Accuracy 0.1933 | Time: 1558020236.789831
Iteration 11455 | Training Accuracy 0.2333 | Time: 1558020237.685294
Iteration 11456 | Training Accuracy 0.1533 | Time: 1558020238.656487
Iteration 11457 | Training Accuracy 0.2067 | Time: 1558020239.5904343
Iteration 11458 | Training Accuracy 0.1667 | Time: 1558020240.5026162
Iteration 11459 | Training Accuracy 0.2000 | Time: 1558020241.5276499
Iteration 11460 | Training Accuracy 0.1733 | Time: 1558020242.4944057
Iteration 11461 | Training Accuracy 0.2067 | Time: 1558020243.5806031
Iteration 11462 | Training Accuracy 0.1533 | Time: 1558020244.54845
Iteration 11463 | Training Accuracy 0.2333 | Time: 1558020245.5656953
Iteration 11464 | Training Accuracy 0.2733 | Time: 1558020246.512249
Iteration 11465 | Training Accuracy 0.2067 | Time: 1558020247.3627133
Iteration 11466 | Training Accuracy 0.2200 | Time: 1558020248.298276
Iteration 11467 | Training Accuracy 0.2000 | Time: 1558020249.1820664
Iteration 11468 | Training Accuracy 0.1667 | Time: 1558020249.9669588
Iteration 11469 | Training Accuracy 0.2533 | Time: 1558020250.908449
Iteration 11470 | Training Accuracy 0.2133 | Time: 1558020251.9053054
Iteration 11471 | Training Accuracy 0.2200 | Time: 1558020252.8829582
Iteration 11472 | Training Accuracy 0.2467 | Time: 1558020253.8517118
Iteration 11473 | Training Accuracy 0.1667 | Time: 1558020254.6898077
Iteration 11474 | Training Accuracy 0.2400 | Time: 1558020255.7535813
Iteration 11475 | Training Accuracy 0.2000 | Time: 1558020256.6468744
Iteration 11476 | Training Accuracy 0.2200 | Time: 1558020257.6227062
Iteration 11477 | Training Accuracy 0.1533 | Time: 1558020258.5977952
Iteration 11478 | Training Accuracy 0.2733 | Time: 1558020259.4522011
Iteration 11479 | Training Accuracy 0.2867 | Time: 1558020260.3850286
Iteration 11480 | Training Accuracy 0.2333 | Time: 1558020261.4171486
Iteration 11481 | Training Accuracy 0.2333 | Time: 1558020262.3882344
Iteration 11482 | Training Accuracy 0.2400 | Time: 1558020263.3113906
Iteration 11483 | Training Accuracy 0.1800 | Time: 1558020264.2976892
Iteration 11484 | Training Accuracy 0.2267 | Time: 1558020265.4402823
Iteration 11485 | Training Accuracy 0.1667 | Time: 1558020266.4489963
Iteration 11486 | Training Accuracy 0.1467 | Time: 1558020267.2949243
Iteration 11487 | Training Accuracy 0.2267 | Time: 1558020268.2806346
Iteration 11488 | Training Accuracy 0.2133 | Time: 1558020269.2884078
Iteration 11489 | Training Accuracy 0.1400 | Time: 1558020270.318719
Iteration 11490 | Training Accuracy 0.2333 | Time: 1558020271.1542554
Iteration 11491 | Training Accuracy 0.2333 | Time: 1558020271.9603028
Iteration 11492 | Training Accuracy 0.2067 | Time: 1558020272.9525666
Iteration 11493 | Training Accuracy 0.2400 | Time: 1558020273.9283025
Iteration 11494 | Training Accuracy 0.2600 | Time: 1558020274.9196956
Iteration 11495 | Training Accuracy 0.1200 | Time: 1558020275.8907893
Iteration 11496 | Training Accuracy 0.2000 | Time: 1558020276.9264655
Iteration 11497 | Training Accuracy 0.2267 | Time: 1558020277.8873498
Iteration 11498 | Training Accuracy 0.2133 | Time: 1558020278.8901086
Iteration 11499 | Training Accuracy 0.1600 | Time: 1558020279.8873937
Iteration 11500 | Training Accuracy 0.2667 | Time: 1558020280.7591107
Iteration 11501 | Training Accuracy 0.1800 | Time: 1558020281.7822957
Iteration 11502 | Training Accuracy 0.1667 | Time: 1558020282.711179
Iteration 11503 | Training Accuracy 0.2067 | Time: 1558020283.5577035
Iteration 11504 | Training Accuracy 0.1667 | Time: 1558020284.5056098
Iteration 11505 | Training Accuracy 0.2467 | Time: 1558020285.4324741
Iteration 11506 | Training Accuracy 0.1800 | Time: 1558020286.316492
Iteration 11507 | Training Accuracy 0.3333 | Time: 1558020287.2124603
Iteration 11508 | Training Accuracy 0.2267 | Time: 1558020288.139937
Iteration 11509 | Training Accuracy 0.2667 | Time: 1558020289.0663173
Iteration 11510 | Training Accuracy 0.2533 | Time: 1558020289.9812763
Iteration 11511 | Training Accuracy 0.2200 | Time: 1558020290.969682
Iteration 11512 | Training Accuracy 0.1600 | Time: 1558020291.8609617
Iteration 11513 | Training Accuracy 0.2067 | Time: 1558020292.7565424
Iteration 11514 | Training Accuracy 0.2067 | Time: 1558020293.6455286
Iteration 11515 | Training Accuracy 0.2867 | Time: 1558020294.5513918
Iteration 11516 | Training Accuracy 0.2067 | Time: 1558020295.4345026
Iteration 11517 | Training Accuracy 0.2200 | Time: 1558020296.4215076
Iteration 11518 | Training Accuracy 0.2667 | Time: 1558020297.3680637
Iteration 11519 | Training Accuracy 0.2267 | Time: 1558020298.274536
Iteration 11520 | Training Accuracy 0.1800 | Time: 1558020299.1317966
Iteration 11521 | Training Accuracy 0.2133 | Time: 1558020299.969375
Iteration 11522 | Training Accuracy 0.1800 | Time: 1558020300.819054
Iteration 11523 | Training Accuracy 0.2267 | Time: 1558020301.6710198
Iteration 11524 | Training Accuracy 0.1933 | Time: 1558020302.5592358
Iteration 11525 | Training Accuracy 0.1800 | Time: 1558020303.4588304
Iteration 11526 | Training Accuracy 0.1933 | Time: 1558020304.3256423
Iteration 11527 | Training Accuracy 0.1867 | Time: 1558020305.2573726
Iteration 11528 | Training Accuracy 0.2800 | Time: 1558020305.9971085
Iteration 11529 | Training Accuracy 0.2933 | Time: 1558020306.82956
Iteration 11530 | Training Accuracy 0.1400 | Time: 1558020307.709079
Iteration 11531 | Training Accuracy 0.2333 | Time: 1558020308.6401632
Iteration 11532 | Training Accuracy 0.1933 | Time: 1558020309.5544648
Iteration 11533 | Training Accuracy 0.2000 | Time: 1558020310.6089897
Iteration 11534 | Training Accuracy 0.1800 | Time: 1558020311.527485
Iteration 11535 | Training Accuracy 0.1800 | Time: 1558020312.5588107
Iteration 11536 | Training Accuracy 0.2933 | Time: 1558020313.556643
Iteration 11537 | Training Accuracy 0.2133 | Time: 1558020314.514068
Iteration 11538 | Training Accuracy 0.2733 | Time: 1558020315.3622308
Iteration 11539 | Training Accuracy 0.1800 | Time: 1558020316.360297
Iteration 11540 | Training Accuracy 0.0933 | Time: 1558020317.2243943
Iteration 11541 | Training Accuracy 0.2133 | Time: 1558020318.157771
Iteration 11542 | Training Accuracy 0.1733 | Time: 1558020318.9726708
Iteration 11543 | Training Accuracy 0.2267 | Time: 1558020319.831669
Iteration 11544 | Training Accuracy 0.1867 | Time: 1558020320.6412401
Iteration 11545 | Training Accuracy 0.2467 | Time: 1558020321.4501722
Iteration 11546 | Training Accuracy 0.2533 | Time: 1558020322.2938497
Iteration 11547 | Training Accuracy 0.2733 | Time: 1558020323.0991466
Iteration 11548 | Training Accuracy 0.1533 | Time: 1558020324.1076167
Iteration 11549 | Training Accuracy 0.2333 | Time: 1558020325.0817945
Iteration 11550 | Training Accuracy 0.2600 | Time: 1558020326.0370505
Iteration 11551 | Training Accuracy 0.2333 | Time: 1558020327.04179
Iteration 11552 | Training Accuracy 0.2067 | Time: 1558020328.0101712
Iteration 11553 | Training Accuracy 0.2000 | Time: 1558020328.9691021
Iteration 11554 | Training Accuracy 0.2067 | Time: 1558020330.0158896
Iteration 11555 | Training Accuracy 0.1867 | Time: 1558020331.0060167
