Iteration 0 | Training Accuracy 0.1067 | Time: 1557835173.4353762
Iteration 5847 | Training Accuracy 0.1333 | Time: 1557839171.1298048
Iteration 5848 | Training Accuracy 0.1667 | Time: 1557839171.757372
Iteration 5849 | Training Accuracy 0.1867 | Time: 1557839172.3892386
Iteration 5850 | Training Accuracy 0.1733 | Time: 1557839172.9968743
Iteration 5851 | Training Accuracy 0.1667 | Time: 1557839173.6197176
Iteration 5852 | Training Accuracy 0.1600 | Time: 1557839174.3002627
Iteration 5853 | Training Accuracy 0.1267 | Time: 1557839174.9475908
Iteration 5854 | Training Accuracy 0.1667 | Time: 1557839175.482799
Iteration 5855 | Training Accuracy 0.2400 | Time: 1557839175.866968
Iteration 5856 | Training Accuracy 0.2133 | Time: 1557839176.3972654
Iteration 5857 | Training Accuracy 0.2000 | Time: 1557839176.8019052
Iteration 5858 | Training Accuracy 0.2933 | Time: 1557839177.2317734
Iteration 5859 | Training Accuracy 0.2200 | Time: 1557839177.7439792
Iteration 5860 | Training Accuracy 0.1600 | Time: 1557839178.156923
Iteration 5861 | Training Accuracy 0.0933 | Time: 1557839178.6139274
Iteration 5862 | Training Accuracy 0.1867 | Time: 1557839178.9747765
Iteration 5863 | Training Accuracy 0.1867 | Time: 1557839179.4591746
Iteration 5864 | Training Accuracy 0.1200 | Time: 1557839180.068214
Iteration 5865 | Training Accuracy 0.2000 | Time: 1557839180.5847135
Iteration 5866 | Training Accuracy 0.1733 | Time: 1557839181.0858576
Iteration 5867 | Training Accuracy 0.2400 | Time: 1557839181.5928607
Iteration 5868 | Training Accuracy 0.1200 | Time: 1557839182.1324465
Iteration 5869 | Training Accuracy 0.1533 | Time: 1557839182.6442785
Iteration 5870 | Training Accuracy 0.1667 | Time: 1557839183.1734416
Iteration 5871 | Training Accuracy 0.1667 | Time: 1557839183.685618
Iteration 5872 | Training Accuracy 0.2467 | Time: 1557839184.2401211
Iteration 5873 | Training Accuracy 0.1600 | Time: 1557839184.6041973
Iteration 5874 | Training Accuracy 0.2000 | Time: 1557839185.110967
Iteration 5875 | Training Accuracy 0.1533 | Time: 1557839185.6151166
Iteration 5876 | Training Accuracy 0.1533 | Time: 1557839186.1317775
Iteration 5877 | Training Accuracy 0.1800 | Time: 1557839186.6508489
Iteration 5878 | Training Accuracy 0.1800 | Time: 1557839187.2408874
Iteration 5879 | Training Accuracy 0.1733 | Time: 1557839187.7754247
Iteration 5880 | Training Accuracy 0.2400 | Time: 1557839188.2792401
Iteration 5881 | Training Accuracy 0.2200 | Time: 1557839188.7943006
Iteration 5882 | Training Accuracy 0.1267 | Time: 1557839189.308112
Iteration 5883 | Training Accuracy 0.1800 | Time: 1557839189.6629393
Iteration 5884 | Training Accuracy 0.0867 | Time: 1557839190.0219085
Iteration 5885 | Training Accuracy 0.1733 | Time: 1557839190.4055893
Iteration 5886 | Training Accuracy 0.2000 | Time: 1557839191.0278013
Iteration 5887 | Training Accuracy 0.1933 | Time: 1557839191.6257217
Iteration 5888 | Training Accuracy 0.2800 | Time: 1557839192.152263
Iteration 5889 | Training Accuracy 0.1533 | Time: 1557839192.6512916
Iteration 5890 | Training Accuracy 0.1600 | Time: 1557839193.1089272
Iteration 5891 | Training Accuracy 0.1800 | Time: 1557839193.4661596
Iteration 5892 | Training Accuracy 0.1533 | Time: 1557839193.895888
Iteration 5893 | Training Accuracy 0.1533 | Time: 1557839194.4950376
Iteration 5894 | Training Accuracy 0.1467 | Time: 1557839194.854962
Iteration 5895 | Training Accuracy 0.2600 | Time: 1557839195.2433908
Iteration 5896 | Training Accuracy 0.2200 | Time: 1557839195.660249
Iteration 5897 | Training Accuracy 0.2400 | Time: 1557839196.1291249
Iteration 5898 | Training Accuracy 0.1800 | Time: 1557839196.51653
Iteration 5899 | Training Accuracy 0.1600 | Time: 1557839197.1020129
Iteration 5900 | Training Accuracy 0.1600 | Time: 1557839197.6892471
Iteration 5901 | Training Accuracy 0.1667 | Time: 1557839198.27356
Iteration 5902 | Training Accuracy 0.2400 | Time: 1557839198.8607242
Iteration 5903 | Training Accuracy 0.1400 | Time: 1557839199.223889
Iteration 5904 | Training Accuracy 0.2067 | Time: 1557839199.6355262
Iteration 5905 | Training Accuracy 0.1800 | Time: 1557839200.028829
Iteration 5906 | Training Accuracy 0.1267 | Time: 1557839200.7846372
Iteration 5907 | Training Accuracy 0.1933 | Time: 1557839201.6308784
Iteration 5908 | Training Accuracy 0.1333 | Time: 1557839202.425144
Iteration 5909 | Training Accuracy 0.2667 | Time: 1557839203.0788674
Iteration 5910 | Training Accuracy 0.2000 | Time: 1557839203.8481503
Iteration 5911 | Training Accuracy 0.1800 | Time: 1557839204.6728194
Iteration 5912 | Training Accuracy 0.1867 | Time: 1557839205.2860122
Iteration 5913 | Training Accuracy 0.1667 | Time: 1557839205.8016143
Iteration 5914 | Training Accuracy 0.1800 | Time: 1557839206.3032742
Iteration 5915 | Training Accuracy 0.2133 | Time: 1557839206.971086
Iteration 5916 | Training Accuracy 0.1733 | Time: 1557839207.6326337
Iteration 5917 | Training Accuracy 0.1867 | Time: 1557839208.127047
Iteration 5918 | Training Accuracy 0.1000 | Time: 1557839208.6672792
Iteration 5919 | Training Accuracy 0.1267 | Time: 1557839209.2222497
Iteration 5920 | Training Accuracy 0.1600 | Time: 1557839209.8053088
Iteration 5921 | Training Accuracy 0.1000 | Time: 1557839210.4347541
Iteration 5922 | Training Accuracy 0.2200 | Time: 1557839210.8766296
Iteration 5923 | Training Accuracy 0.2733 | Time: 1557839211.4699652
Iteration 5924 | Training Accuracy 0.2133 | Time: 1557839211.986748
Iteration 5925 | Training Accuracy 0.2267 | Time: 1557839212.5951807
Iteration 5926 | Training Accuracy 0.1067 | Time: 1557839213.233986
Iteration 5927 | Training Accuracy 0.1267 | Time: 1557839213.8376355
Iteration 5928 | Training Accuracy 0.2400 | Time: 1557839214.3331947
Iteration 5929 | Training Accuracy 0.2067 | Time: 1557839214.7559488
Iteration 5930 | Training Accuracy 0.1333 | Time: 1557839215.1800117
Iteration 5931 | Training Accuracy 0.1867 | Time: 1557839215.6217258
Iteration 5932 | Training Accuracy 0.1267 | Time: 1557839216.0109394
Iteration 5933 | Training Accuracy 0.1933 | Time: 1557839216.5144613
Iteration 5934 | Training Accuracy 0.2000 | Time: 1557839217.0379312
Iteration 5935 | Training Accuracy 0.1733 | Time: 1557839217.5536568
Iteration 5936 | Training Accuracy 0.2333 | Time: 1557839218.0906415
Iteration 5937 | Training Accuracy 0.2533 | Time: 1557839218.5010078
Iteration 5938 | Training Accuracy 0.1667 | Time: 1557839218.9542913
Iteration 5939 | Training Accuracy 0.1000 | Time: 1557839219.3353148
Iteration 5940 | Training Accuracy 0.1600 | Time: 1557839219.7092836
Iteration 5941 | Training Accuracy 0.1867 | Time: 1557839220.090343
Iteration 5942 | Training Accuracy 0.1400 | Time: 1557839220.4753995
Iteration 5943 | Training Accuracy 0.1400 | Time: 1557839220.8577373
Iteration 5944 | Training Accuracy 0.2667 | Time: 1557839221.278603
Iteration 5945 | Training Accuracy 0.1867 | Time: 1557839221.6908543
Iteration 5946 | Training Accuracy 0.1800 | Time: 1557839222.1508105
Iteration 5947 | Training Accuracy 0.1267 | Time: 1557839222.5264862
Iteration 5948 | Training Accuracy 0.1667 | Time: 1557839223.0829666
Iteration 5949 | Training Accuracy 0.1400 | Time: 1557839223.4309008
Iteration 5950 | Training Accuracy 0.1333 | Time: 1557839223.7825136
Iteration 5951 | Training Accuracy 0.1800 | Time: 1557839224.3370605
Iteration 5952 | Training Accuracy 0.1867 | Time: 1557839224.8571217
Iteration 5953 | Training Accuracy 0.1533 | Time: 1557839225.2289724
Iteration 5954 | Training Accuracy 0.2400 | Time: 1557839225.7669644
Iteration 5955 | Training Accuracy 0.0933 | Time: 1557839226.2734237
Iteration 5956 | Training Accuracy 0.1467 | Time: 1557839226.782536
Iteration 5957 | Training Accuracy 0.2400 | Time: 1557839227.3140237
Iteration 5958 | Training Accuracy 0.2200 | Time: 1557839227.8140068
Iteration 5959 | Training Accuracy 0.1800 | Time: 1557839228.3102176
Iteration 5960 | Training Accuracy 0.1800 | Time: 1557839228.812305
Iteration 5961 | Training Accuracy 0.1800 | Time: 1557839229.3167794
Iteration 5962 | Training Accuracy 0.1533 | Time: 1557839229.8175373
Iteration 5963 | Training Accuracy 0.1467 | Time: 1557839230.3374195
Iteration 5964 | Training Accuracy 0.2000 | Time: 1557839230.7942815
Iteration 5965 | Training Accuracy 0.1933 | Time: 1557839231.201263
Iteration 5966 | Training Accuracy 0.1733 | Time: 1557839231.556345
Iteration 5967 | Training Accuracy 0.1867 | Time: 1557839232.1265109
Iteration 5968 | Training Accuracy 0.1600 | Time: 1557839232.7160778
Iteration 5969 | Training Accuracy 0.2200 | Time: 1557839233.8823106
Iteration 5970 | Training Accuracy 0.2200 | Time: 1557839234.4555519
Iteration 5971 | Training Accuracy 0.1733 | Time: 1557839234.8395717
Iteration 5972 | Training Accuracy 0.1867 | Time: 1557839235.2845411
Iteration 5973 | Training Accuracy 0.2133 | Time: 1557839235.6457825
Iteration 5974 | Training Accuracy 0.1600 | Time: 1557839236.0152016
Iteration 5975 | Training Accuracy 0.2400 | Time: 1557839236.481082
Iteration 5976 | Training Accuracy 0.1933 | Time: 1557839236.962084
Iteration 5977 | Training Accuracy 0.1667 | Time: 1557839237.3400686
Iteration 5978 | Training Accuracy 0.2000 | Time: 1557839237.7341273
Iteration 5979 | Training Accuracy 0.1667 | Time: 1557839238.2305994
Iteration 5980 | Training Accuracy 0.1667 | Time: 1557839238.610896
Iteration 5981 | Training Accuracy 0.2600 | Time: 1557839239.079194
Iteration 5982 | Training Accuracy 0.1600 | Time: 1557839239.6406536
Iteration 5983 | Training Accuracy 0.2000 | Time: 1557839240.0174
Iteration 5984 | Training Accuracy 0.1733 | Time: 1557839240.5395107
Iteration 5985 | Training Accuracy 0.1533 | Time: 1557839241.120794
Iteration 5986 | Training Accuracy 0.2267 | Time: 1557839241.5486116
Iteration 5987 | Training Accuracy 0.1933 | Time: 1557839241.9823241
Iteration 5988 | Training Accuracy 0.1333 | Time: 1557839242.4077663
Iteration 5989 | Training Accuracy 0.2667 | Time: 1557839242.7786744
Iteration 5990 | Training Accuracy 0.1800 | Time: 1557839243.1944268
Iteration 5991 | Training Accuracy 0.1733 | Time: 1557839243.5754688
Iteration 5992 | Training Accuracy 0.2133 | Time: 1557839244.016735
Iteration 5993 | Training Accuracy 0.1733 | Time: 1557839244.5546665
Iteration 5994 | Training Accuracy 0.0933 | Time: 1557839245.1961207
Iteration 5995 | Training Accuracy 0.2200 | Time: 1557839245.7407138
Iteration 5996 | Training Accuracy 0.1533 | Time: 1557839246.3513327
Iteration 5997 | Training Accuracy 0.1467 | Time: 1557839246.9618535
Iteration 5998 | Training Accuracy 0.2200 | Time: 1557839247.4890056
Iteration 5999 | Training Accuracy 0.2200 | Time: 1557839248.042342
Iteration 6000 | Training Accuracy 0.1400 | Time: 1557839248.587526
Iteration 6000 | Training Accuracy 0.1400 | Best Validation Accuracy 0.2467 | Time: 1557839287.0599236
Avg. Train Accuracy: 0.15749819474532023
Avg. Validation Accuracy: 0.19904761904761906
Iteration 6001 | Training Accuracy 0.2400 | Time: 1557839287.4707215
Iteration 6002 | Training Accuracy 0.1933 | Time: 1557839287.9553041
Iteration 6003 | Training Accuracy 0.1467 | Time: 1557839288.4519298
Iteration 6004 | Training Accuracy 0.1933 | Time: 1557839288.7759197
Iteration 6005 | Training Accuracy 0.1733 | Time: 1557839289.222147
Iteration 6006 | Training Accuracy 0.2467 | Time: 1557839289.7364495
Iteration 6007 | Training Accuracy 0.1133 | Time: 1557839290.2437856
Iteration 6008 | Training Accuracy 0.2067 | Time: 1557839290.7903407
Iteration 6009 | Training Accuracy 0.1600 | Time: 1557839291.2527518
Iteration 6010 | Training Accuracy 0.2933 | Time: 1557839291.78894
Iteration 6011 | Training Accuracy 0.1333 | Time: 1557839292.3250513
Iteration 6012 | Training Accuracy 0.2533 | Time: 1557839292.8473585
Iteration 6013 | Training Accuracy 0.2133 | Time: 1557839293.208631
Iteration 6014 | Training Accuracy 0.1000 | Time: 1557839293.84361
Iteration 6015 | Training Accuracy 0.2000 | Time: 1557839294.331307
Iteration 6016 | Training Accuracy 0.2333 | Time: 1557839294.8424587
Iteration 6017 | Training Accuracy 0.2333 | Time: 1557839295.3337646
Iteration 6018 | Training Accuracy 0.1333 | Time: 1557839295.8377507
Iteration 6019 | Training Accuracy 0.2067 | Time: 1557839296.21584
Iteration 6020 | Training Accuracy 0.2200 | Time: 1557839296.6419036
Iteration 6021 | Training Accuracy 0.1800 | Time: 1557839296.983213
Iteration 6022 | Training Accuracy 0.1067 | Time: 1557839297.3531277
Iteration 6023 | Training Accuracy 0.2333 | Time: 1557839297.9086905
Iteration 6024 | Training Accuracy 0.1267 | Time: 1557839298.3931587
Iteration 6025 | Training Accuracy 0.1667 | Time: 1557839298.827131
Iteration 6026 | Training Accuracy 0.1400 | Time: 1557839299.1832845
Iteration 6027 | Training Accuracy 0.0933 | Time: 1557839299.5405383
Iteration 6028 | Training Accuracy 0.1533 | Time: 1557839299.8918505
Iteration 6029 | Training Accuracy 0.1333 | Time: 1557839300.3107252
Iteration 6030 | Training Accuracy 0.2467 | Time: 1557839300.6634977
Iteration 6031 | Training Accuracy 0.1333 | Time: 1557839301.0304964
Iteration 6032 | Training Accuracy 0.0933 | Time: 1557839301.3973331
Iteration 6033 | Training Accuracy 0.2600 | Time: 1557839301.7622907
Iteration 6034 | Training Accuracy 0.1400 | Time: 1557839302.1920173
Iteration 6035 | Training Accuracy 0.1667 | Time: 1557839302.7130682
Iteration 6036 | Training Accuracy 0.1133 | Time: 1557839303.0599618
Iteration 6037 | Training Accuracy 0.1867 | Time: 1557839303.4865446
Iteration 6038 | Training Accuracy 0.2467 | Time: 1557839303.8503184
Iteration 6039 | Training Accuracy 0.1267 | Time: 1557839304.3113523
Iteration 6040 | Training Accuracy 0.1667 | Time: 1557839304.6756299
Iteration 6041 | Training Accuracy 0.1133 | Time: 1557839305.0235257
Iteration 6042 | Training Accuracy 0.1400 | Time: 1557839305.3816543
Iteration 6043 | Training Accuracy 0.2267 | Time: 1557839305.841524
Iteration 6044 | Training Accuracy 0.2667 | Time: 1557839306.228271
Iteration 6045 | Training Accuracy 0.2267 | Time: 1557839306.6227717
Iteration 6046 | Training Accuracy 0.1867 | Time: 1557839307.024247
Iteration 6047 | Training Accuracy 0.1867 | Time: 1557839307.4530294
Iteration 6048 | Training Accuracy 0.1333 | Time: 1557839307.7984974
Iteration 6049 | Training Accuracy 0.1667 | Time: 1557839308.1495996
Iteration 6050 | Training Accuracy 0.1533 | Time: 1557839308.4948342
Iteration 6051 | Training Accuracy 0.1800 | Time: 1557839308.8419034
Iteration 6052 | Training Accuracy 0.2467 | Time: 1557839309.2036035
Iteration 6053 | Training Accuracy 0.1467 | Time: 1557839309.567224
Iteration 6054 | Training Accuracy 0.2600 | Time: 1557839309.9517343
Iteration 6055 | Training Accuracy 0.2333 | Time: 1557839310.3473597
Iteration 6056 | Training Accuracy 0.1400 | Time: 1557839310.811025
Iteration 6057 | Training Accuracy 0.1067 | Time: 1557839311.1746397
Iteration 6058 | Training Accuracy 0.1133 | Time: 1557839311.5846138
Iteration 6059 | Training Accuracy 0.1800 | Time: 1557839311.995852
Iteration 6060 | Training Accuracy 0.1600 | Time: 1557839312.421746
Iteration 6061 | Training Accuracy 0.1867 | Time: 1557839312.7974281
Iteration 6062 | Training Accuracy 0.1467 | Time: 1557839313.2076824
Iteration 6063 | Training Accuracy 0.1533 | Time: 1557839313.5602922
Iteration 6064 | Training Accuracy 0.1667 | Time: 1557839313.9297206
Iteration 6065 | Training Accuracy 0.2400 | Time: 1557839314.2758732
Iteration 6066 | Training Accuracy 0.2467 | Time: 1557839314.629201
Iteration 6067 | Training Accuracy 0.1333 | Time: 1557839314.9793987
Iteration 6068 | Training Accuracy 0.1400 | Time: 1557839315.4171872
Iteration 6069 | Training Accuracy 0.1667 | Time: 1557839315.7920644
Iteration 6070 | Training Accuracy 0.1933 | Time: 1557839316.1460416
Iteration 6071 | Training Accuracy 0.2067 | Time: 1557839316.679563
Iteration 6072 | Training Accuracy 0.1733 | Time: 1557839317.0490508
Iteration 6073 | Training Accuracy 0.2467 | Time: 1557839317.4148037
Iteration 6074 | Training Accuracy 0.2667 | Time: 1557839317.955454
Iteration 6075 | Training Accuracy 0.2067 | Time: 1557839318.3744242
Iteration 6076 | Training Accuracy 0.1733 | Time: 1557839318.748322
Iteration 6077 | Training Accuracy 0.2133 | Time: 1557839319.1171963
Iteration 6078 | Training Accuracy 0.1933 | Time: 1557839319.5004027
Iteration 6079 | Training Accuracy 0.1600 | Time: 1557839319.9362724
Iteration 6080 | Training Accuracy 0.1733 | Time: 1557839320.2971575
Iteration 6081 | Training Accuracy 0.1867 | Time: 1557839320.7226446
Iteration 6082 | Training Accuracy 0.2267 | Time: 1557839321.1292396
Iteration 6083 | Training Accuracy 0.1867 | Time: 1557839321.5020447
Iteration 6084 | Training Accuracy 0.2067 | Time: 1557839321.9177399
Iteration 6085 | Training Accuracy 0.2000 | Time: 1557839322.2635612
Iteration 6086 | Training Accuracy 0.2133 | Time: 1557839322.6263485
Iteration 6087 | Training Accuracy 0.2533 | Time: 1557839323.0313625
Iteration 6088 | Training Accuracy 0.2533 | Time: 1557839323.4294307
Iteration 6089 | Training Accuracy 0.1067 | Time: 1557839323.796589
Iteration 6090 | Training Accuracy 0.1933 | Time: 1557839324.1423795
Iteration 6091 | Training Accuracy 0.2000 | Time: 1557839324.573075
Iteration 6092 | Training Accuracy 0.1333 | Time: 1557839325.0111923
Iteration 6093 | Training Accuracy 0.1933 | Time: 1557839325.3667078
Iteration 6094 | Training Accuracy 0.1867 | Time: 1557839325.7956004
Iteration 6095 | Training Accuracy 0.2067 | Time: 1557839326.1840723
Iteration 6096 | Training Accuracy 0.1867 | Time: 1557839326.5660372
Iteration 6097 | Training Accuracy 0.1400 | Time: 1557839326.939354
Iteration 6098 | Training Accuracy 0.2533 | Time: 1557839327.5485835
Iteration 6099 | Training Accuracy 0.1533 | Time: 1557839328.1519701
Iteration 6100 | Training Accuracy 0.1667 | Time: 1557839328.7544825
Iteration 6101 | Training Accuracy 0.1867 | Time: 1557839329.3491485
Iteration 6102 | Training Accuracy 0.1867 | Time: 1557839329.9188066
Iteration 6103 | Training Accuracy 0.2067 | Time: 1557839330.50986
Iteration 6104 | Training Accuracy 0.1800 | Time: 1557839331.0469406
Iteration 6105 | Training Accuracy 0.1133 | Time: 1557839331.6179192
Iteration 6106 | Training Accuracy 0.2467 | Time: 1557839332.2314417
Iteration 6107 | Training Accuracy 0.2000 | Time: 1557839332.7345822
Iteration 6108 | Training Accuracy 0.1133 | Time: 1557839333.165445
Iteration 6109 | Training Accuracy 0.2200 | Time: 1557839333.5571291
Iteration 6110 | Training Accuracy 0.1067 | Time: 1557839333.9164817
Iteration 6111 | Training Accuracy 0.1533 | Time: 1557839334.278779
Iteration 6112 | Training Accuracy 0.2333 | Time: 1557839334.7708585
Iteration 6113 | Training Accuracy 0.0867 | Time: 1557839335.2246935
Iteration 6114 | Training Accuracy 0.1533 | Time: 1557839335.5797288
Iteration 6115 | Training Accuracy 0.2000 | Time: 1557839335.9662623
Iteration 6116 | Training Accuracy 0.1867 | Time: 1557839336.4246979
Iteration 6117 | Training Accuracy 0.2800 | Time: 1557839336.966322
Iteration 6118 | Training Accuracy 0.0933 | Time: 1557839337.4554772
Iteration 6119 | Training Accuracy 0.1467 | Time: 1557839337.9482932
Iteration 6120 | Training Accuracy 0.2067 | Time: 1557839338.451417
Iteration 6121 | Training Accuracy 0.0933 | Time: 1557839338.943838
Iteration 6122 | Training Accuracy 0.2800 | Time: 1557839339.4850905
Iteration 6123 | Training Accuracy 0.1867 | Time: 1557839339.9714415
Iteration 6124 | Training Accuracy 0.2000 | Time: 1557839340.4507062
Iteration 6125 | Training Accuracy 0.1467 | Time: 1557839340.9331696
Iteration 6126 | Training Accuracy 0.3133 | Time: 1557839341.4231887
Iteration 6127 | Training Accuracy 0.1867 | Time: 1557839341.9188373
Iteration 6128 | Training Accuracy 0.1600 | Time: 1557839342.4491885
Iteration 6129 | Training Accuracy 0.1800 | Time: 1557839342.9776256
Iteration 6130 | Training Accuracy 0.2333 | Time: 1557839343.4660687
Iteration 6131 | Training Accuracy 0.1733 | Time: 1557839343.912225
Iteration 6132 | Training Accuracy 0.1800 | Time: 1557839344.35108
Iteration 6133 | Training Accuracy 0.2400 | Time: 1557839344.8547869
Iteration 6134 | Training Accuracy 0.1867 | Time: 1557839345.3847113
Iteration 6135 | Training Accuracy 0.2600 | Time: 1557839345.8684413
Iteration 6136 | Training Accuracy 0.2267 | Time: 1557839346.4130347
Iteration 6137 | Training Accuracy 0.1600 | Time: 1557839346.9212425
Iteration 6138 | Training Accuracy 0.1333 | Time: 1557839347.517281
Iteration 6139 | Training Accuracy 0.1800 | Time: 1557839347.989678
Iteration 6140 | Training Accuracy 0.2200 | Time: 1557839348.6043026
Iteration 6141 | Training Accuracy 0.2133 | Time: 1557839349.2676513
Iteration 6142 | Training Accuracy 0.0800 | Time: 1557839349.8715503
Iteration 6143 | Training Accuracy 0.1200 | Time: 1557839350.475469
Iteration 6144 | Training Accuracy 0.2733 | Time: 1557839351.0816078
Iteration 6145 | Training Accuracy 0.2067 | Time: 1557839351.5532172
Iteration 6146 | Training Accuracy 0.2533 | Time: 1557839352.0103755
Iteration 6147 | Training Accuracy 0.1733 | Time: 1557839352.6348436
Iteration 6148 | Training Accuracy 0.2067 | Time: 1557839353.2939405
Iteration 6149 | Training Accuracy 0.1000 | Time: 1557839353.7817812
Iteration 6150 | Training Accuracy 0.2000 | Time: 1557839354.2637188
Iteration 6151 | Training Accuracy 0.1733 | Time: 1557839354.7561426
Iteration 6152 | Training Accuracy 0.1533 | Time: 1557839355.2478309
Iteration 6153 | Training Accuracy 0.2200 | Time: 1557839355.749104
Iteration 6154 | Training Accuracy 0.1400 | Time: 1557839356.2357583
Iteration 6155 | Training Accuracy 0.2067 | Time: 1557839356.7284808
Iteration 6156 | Training Accuracy 0.2267 | Time: 1557839357.231392
Iteration 6157 | Training Accuracy 0.1600 | Time: 1557839357.71553
Iteration 6158 | Training Accuracy 0.1333 | Time: 1557839358.2044966
Iteration 6159 | Training Accuracy 0.1533 | Time: 1557839358.6977184
Iteration 6160 | Training Accuracy 0.1600 | Time: 1557839359.192658
Iteration 6161 | Training Accuracy 0.1533 | Time: 1557839359.6970618
Iteration 6162 | Training Accuracy 0.1933 | Time: 1557839360.186046
Iteration 6163 | Training Accuracy 0.1600 | Time: 1557839360.7189612
Iteration 6164 | Training Accuracy 0.2133 | Time: 1557839361.2622185
Iteration 6165 | Training Accuracy 0.1467 | Time: 1557839361.753478
Iteration 6166 | Training Accuracy 0.1400 | Time: 1557839362.248421
Iteration 6167 | Training Accuracy 0.1533 | Time: 1557839362.737493
Iteration 6168 | Training Accuracy 0.0933 | Time: 1557839363.2201269
Iteration 6169 | Training Accuracy 0.2333 | Time: 1557839363.658189
Iteration 6170 | Training Accuracy 0.1067 | Time: 1557839364.0473342
Iteration 6171 | Training Accuracy 0.1667 | Time: 1557839364.434483
Iteration 6172 | Training Accuracy 0.1400 | Time: 1557839364.819981
Iteration 6173 | Training Accuracy 0.1933 | Time: 1557839365.1953423
Iteration 6174 | Training Accuracy 0.2267 | Time: 1557839365.6952095
Iteration 6175 | Training Accuracy 0.1533 | Time: 1557839366.2481513
Iteration 6176 | Training Accuracy 0.1867 | Time: 1557839366.7468698
Iteration 6177 | Training Accuracy 0.1867 | Time: 1557839367.2351859
Iteration 6178 | Training Accuracy 0.1733 | Time: 1557839367.7224417
Iteration 6179 | Training Accuracy 0.1800 | Time: 1557839368.245978
Iteration 6180 | Training Accuracy 0.1933 | Time: 1557839368.7394183
Iteration 6181 | Training Accuracy 0.1933 | Time: 1557839369.4124124
Iteration 6182 | Training Accuracy 0.1333 | Time: 1557839370.0217524
Iteration 6183 | Training Accuracy 0.2200 | Time: 1557839370.5819774
Iteration 6184 | Training Accuracy 0.1333 | Time: 1557839371.002222
Iteration 6185 | Training Accuracy 0.0933 | Time: 1557839371.58001
Iteration 6186 | Training Accuracy 0.1600 | Time: 1557839372.2230408
Iteration 6187 | Training Accuracy 0.2000 | Time: 1557839372.6860194
Iteration 6188 | Training Accuracy 0.1867 | Time: 1557839373.2187848
Iteration 6189 | Training Accuracy 0.1133 | Time: 1557839373.6758022
Iteration 6190 | Training Accuracy 0.1733 | Time: 1557839374.3593707
Iteration 6191 | Training Accuracy 0.1733 | Time: 1557839375.081357
Iteration 6192 | Training Accuracy 0.1733 | Time: 1557839375.62062
Iteration 6193 | Training Accuracy 0.1200 | Time: 1557839376.0868266
Iteration 6194 | Training Accuracy 0.2600 | Time: 1557839376.8215384
Iteration 6195 | Training Accuracy 0.1600 | Time: 1557839377.439442
Iteration 6196 | Training Accuracy 0.2533 | Time: 1557839377.903112
Iteration 6197 | Training Accuracy 0.2333 | Time: 1557839378.432408
Iteration 6198 | Training Accuracy 0.1533 | Time: 1557839378.9114237
Iteration 6199 | Training Accuracy 0.2267 | Time: 1557839379.4469993
Iteration 6200 | Training Accuracy 0.1867 | Time: 1557839379.8596716
Iteration 6201 | Training Accuracy 0.1600 | Time: 1557839380.2722607
Iteration 6202 | Training Accuracy 0.1800 | Time: 1557839380.8161278
Iteration 6203 | Training Accuracy 0.1867 | Time: 1557839381.3998969
Iteration 6204 | Training Accuracy 0.1467 | Time: 1557839381.8552654
Iteration 6205 | Training Accuracy 0.2133 | Time: 1557839382.2541628
Iteration 6206 | Training Accuracy 0.1333 | Time: 1557839382.8891852
Iteration 6207 | Training Accuracy 0.1933 | Time: 1557839383.4351954
Iteration 6208 | Training Accuracy 0.1667 | Time: 1557839384.1097665
Iteration 6209 | Training Accuracy 0.1267 | Time: 1557839384.7267072
Iteration 6210 | Training Accuracy 0.1600 | Time: 1557839385.270592
Iteration 6211 | Training Accuracy 0.1800 | Time: 1557839385.804009
Iteration 6212 | Training Accuracy 0.1467 | Time: 1557839386.3431587
Iteration 6213 | Training Accuracy 0.1333 | Time: 1557839386.7948391
Iteration 6214 | Training Accuracy 0.2133 | Time: 1557839387.2428057
Iteration 6215 | Training Accuracy 0.2133 | Time: 1557839387.6643555
Iteration 6216 | Training Accuracy 0.1200 | Time: 1557839388.1941261
Iteration 6217 | Training Accuracy 0.1867 | Time: 1557839388.5670044
Iteration 6218 | Training Accuracy 0.2000 | Time: 1557839389.2616546
Iteration 6219 | Training Accuracy 0.1400 | Time: 1557839389.7530386
Iteration 6220 | Training Accuracy 0.2200 | Time: 1557839390.2462225
Iteration 6221 | Training Accuracy 0.1200 | Time: 1557839390.8756492
Iteration 6222 | Training Accuracy 0.2200 | Time: 1557839391.481232
Iteration 6223 | Training Accuracy 0.0867 | Time: 1557839392.0097582
Iteration 6224 | Training Accuracy 0.2000 | Time: 1557839392.5732422
Iteration 6225 | Training Accuracy 0.1333 | Time: 1557839393.0539753
Iteration 6226 | Training Accuracy 0.2267 | Time: 1557839393.528491
Iteration 6227 | Training Accuracy 0.1933 | Time: 1557839393.944344
Iteration 6228 | Training Accuracy 0.1533 | Time: 1557839394.3643303
Iteration 6229 | Training Accuracy 0.2133 | Time: 1557839394.7666783
Iteration 6230 | Training Accuracy 0.1600 | Time: 1557839395.1499028
Iteration 6231 | Training Accuracy 0.0933 | Time: 1557839395.537511
Iteration 6232 | Training Accuracy 0.0733 | Time: 1557839395.9669578
Iteration 6233 | Training Accuracy 0.1867 | Time: 1557839396.4995894
